[BNB, SKY, BTC, NAS], 17.128525185523113
[BTC, HOT, ETH, ADX], 0.0020706
[BTC, HOT, ETH, AMB], 0.0010681999999999998
[BTC, HOT, ETH, XRP], 0.034923731048912034
[BTC, HOT, ETH, WPR], 0.03542710294117647
[BTC, HOT, ETH, TRX], 0.03491928974069899
[BTC, HOT, ETH, LSK], 0.0069905
[BTC, HOT, ETH, SYS], 0.03512121366574748
[BTC, HOT, ETH, LTC], 0.013631954435269307
[BTC, HOT, ETH, ENG], 0.025575999999999998
[BTC, HOT, ETH, ENJ], 0.0050041
[BTC, HOT, ETH, WAN], 0.035125499904701395
[BTC, HOT, ETH, EVX], 0.021947360000000003
[BTC, HOT, ETH, OAX], 0.0014610200000000002
[BTC, HOT, ETH, NXS], 0.035161399669117646
[BTC, HOT, ETH, GRS], 0.00798399
[BTC, HOT, ETH, DLT], 0.00599872
[BTC, HOT, ETH, INS], 0.03510083271477663
[BTC, HOT, ETH, XLM], 0.0349784057362828
[BTC, HOT, ETH, MFT], 0.035456070318887985
[BTC, HOT, ETH, AGI], 0.00133578
[BTC, HOT, ETH, MOD], NaN
[BTC, HOT, ETH, LUN], 0.008557977999999999
[BTC, HOT, ETH, BQX], 0.01637311
[BTC, HOT, ETH, EOS], 0.034926012376237624
[BTC, HOT, ETH, VIB], 0.035096858665922416
[BTC, HOT, ETH, VIA], 0.002701743
[BTC, HOT, ETH, OST], 0.011793600000000001
[BTC, HOT, ETH, BRD], 0.01562982
[BTC, HOT, ETH, BAT], 0.03498035405524618
[BTC, HOT, ETH, ZIL], 0.03502885105083089
[BTC, HOT, ETH, XMR], 8.700789516085718E-4
[BTC, CVC, ETH, SKY], 0.005945060385542169
[BTC, CVC, ETH, NAS], 0.005948001033350979
[BTC, CVC, ETH, XEM], 0.005945263576844831
[BTC, CVC, ETH, NAV], 0.005963654706150341
[BTC, CVC, ETH, GTO], 0.005988669815680395
[BTC, CVC, ETH, WTC], 0.005940969558317113
[BTC, CVC, ETH, XVG], 0.005965349904706902
[BTC, CVC, ETH, TNB], 0.005979341612903226
[BTC, CVC, ETH, DNT], 0.005965724793713163
[BTC, CVC, ETH, CDT], 0.005980312653061225
[BTC, CVC, ETH, TNT], 0.005951041821631879
[BTC, CVC, ETH, DGD], 0.005951444747827583
[BTC, CVC, ETH, SUB], NaN
[BTC, CVC, ETH, ZRX], 0.005943105076893868
[BTC, CVC, ETH, BCD], 0.005947766962343095
[BTC, CVC, ETH, POA], 0.0049407800000000005
[BTC, CVC, ETH, KMD], 0.005943900701326641
[BTC, CVC, ETH, POE], 0.005985469629629631
[BTC, CVC, ETH, OMG], 0.005962957523219814
[BTC, CVC, ETH, CMT], 0.005933863843882101
[BTC, CVC, ETH, HOT], 0.0059971600000000005
[BTC, CVC, ETH], 0.00592700711616
[BTC, CVC, ETH, BTG], 0.0031979260949982296
[BTC, CVC, ETH, CND], 0.0059579091882300764
[BTC, CVC, ETH, ARK], 0.005956937660377359
[BTC, CVC, ETH, RCN], 8.880299999999999E-4
[BTC, CVC, ETH, ARN], 0.005946140203606611
[BTC, CVC, ETH, KEY], 0.0060453611822660095
[BTC, CVC, ETH, BTS], 0.005962959759311835
[BTC, CVC, ETH, KNC], 0.005935862162951116
[BTC, CVC, ETH, GVT], 0.001213795
[BTC, CVC, ETH, RLC], 0.005967969894150419
[BTC, CVC, ETH, GNT], 0.0051861599999999996
[BTC, CVC, ETH, BLZ], 0.001323
[BTC, CVC, ETH, SNM], 0.005955621307450757
[BTC, CVC, ETH, ONT], 0.005936625978333956
[BTC, CVC, ETH, PPT], 0.0011119699999999999
[BTC, CVC, ETH, SNT], 0.005952876179104478
[BTC, CVC, ETH, RDN], 0.005948552707159319
[BTC, CVC, ETH, FUN], 0.005972448446889547
[BTC, CVC, ETH, AST], 6.42E-6
[BTC, CVC, ETH, QKC], 0.005939206825131697
[BTC, CVC, ETH, QSP], 0.00596199939542644
[BTC, CVC, ETH, ICN], NaN
[BTC, CVC, ETH, ETC], 0.005937250313654886
[BTC, CVC, ETH, MCO], 0.005952435852706601
[BTC, CVC, ETH, NEO], 0.005939447489041954
[BTC, CVC, ETH, ZEC], 0.0017418129580482578
[BTC, CVC, ETH, REP], 0.001101804
[BTC, CVC, ETH, LRC], 0.00595198169703781
[BTC, CVC, ETH, ELF], 0.005475
[BTC, CVC, ETH, ADA], 0.005934384157167111
[BTC, CVC, ETH, ICX], 0.005942046757281554
[BTC, CVC, ETH, REQ], 0.00299405
[BTC, CVC, ETH, MTH], 0.0057677100000000005
[BTC, CVC, ETH, XZC], 0.003082
[BTC, CVC, ETH, ZEN], 5.087059999999999E-4
[BTC, CVC, ETH, GXS], 0.005936182483191395
[BTC, CVC, ETH, VET], 0.0059427152923869075
[BTC, CVC, ETH, MTL], 0.0059592388802106174
[BTC, CVC, ETH, PAX], NaN
[BTC, CVC, ETH, QLC], 0.005967554326300397
[BTC, CVC, ETH, BNT], 0.0014292
[BTC, CVC, ETH, MDA], 0.0010526
[BTC, CVC, ETH, EDO], 5.32521E-4
[BTC, CVC, ETH, ADX], 0.0020706
[BTC, CVC, ETH, AMB], 0.0010681999999999998
[BTC, CVC, ETH, XRP], 0.005930251599032919
[BTC, CVC, ETH, WPR], 0.00601572705882353
[BTC, CVC, ETH, TRX], 0.00592949743920116
[BTC, CVC, ETH, LSK], 0.0059497651393188855
[BTC, CVC, ETH, SYS], 0.005963785289995932
[BTC, CVC, ETH, LTC], 0.005932357411639503
[BTC, CVC, ETH, ENG], 0.005947020474417437
[BTC, CVC, ETH, ENJ], 0.0050041
[BTC, CVC, ETH, WAN], 0.005964513118170266
[BTC, CVC, ETH, EVX], 0.005971125396691949
[BTC, CVC, ETH, OAX], 0.0014610200000000002
[BTC, CVC, ETH, NXS], 0.005970609105882353
[BTC, CVC, ETH, GRS], 0.005940029531066313
[BTC, CVC, ETH, DLT], 0.00596684002004401
[BTC, CVC, ETH, INS], 0.005960324486597939
[BTC, CVC, ETH, XLM], 0.005939535677293429
[BTC, CVC, ETH, MFT], 0.0060206458871627155
[BTC, CVC, ETH, AGI], 0.00133578
[BTC, CVC, ETH, MOD], NaN
[BTC, CVC, ETH, LUN], 0.005941050920294707
[BTC, CVC, ETH, BQX], 0.005957277891748003
[BTC, CVC, ETH, EOS], 0.005930638981612448
[BTC, CVC, ETH, VIB], 0.005959649670108848
[BTC, CVC, ETH, VIA], 0.002701743
[BTC, CVC, ETH, OST], 0.005972934541370274
[BTC, CVC, ETH, BRD], 0.0059588656702862786
[BTC, CVC, ETH, BAT], 0.005939866513126286
[BTC, CVC, ETH, ZIL], 0.005948101583577712
[BTC, CVC, ETH, XMR], 8.700789516085718E-4
[BTC, BTG, ETH, SKY], 0.06483835
[BTC, BTG, ETH, NAS], 0.01910856
[BTC, BTG, ETH, XEM], 0.03367453
[BTC, BTG, ETH, NAV], 0.008820224
[BTC, BTG, ETH, GTO], 0.02442524
[BTC, BTG, ETH, WTC], 0.03338352
[BTC, BTG, ETH, XVG], 0.15665204995668497
[BTC, BTG, ETH, TNB], 0.1570194768145161
[BTC, BTG, ETH, DNT], 0.006959580000000001
[BTC, BTG, ETH, CDT], 0.15704497664835163
[BTC, BTG, ETH, TNT], 0.05564896
[BTC, BTG, ETH, DGD], 0.007315265999999999
[BTC, BTG, ETH, SUB], NaN
[BTC, BTG, ETH, ZRX], 0.006905240000000001
[BTC, BTG, ETH, BCD], 0.06484697499999999
[BTC, BTG, ETH, POA], 0.0049407800000000005
[BTC, BTG, ETH, KMD], 0.018832778
[BTC, BTG, ETH, POE], 0.15718040054869686
[BTC, BTG, ETH, OMG], 0.15658922523219812
[BTC, BTG, ETH, CMT], 0.0070590900000000005
[BTC, BTG, ETH, HOT], 0.15748739351851854
[BTC, BTG, ETH], 0.15314873
[BTC, BTG, ETH, CVC], 0.010618190000000001
[BTC, BTG, ETH, CND], 0.06724201
[BTC, BTG, ETH, ARK], 0.15643114165457184
[BTC, BTG, ETH, RCN], 8.880299999999999E-4
[BTC, BTG, ETH, ARN], 0.09639753999999999
[BTC, BTG, ETH, KEY], 0.1587531724137931
[BTC, BTG, ETH, BTS], 0.03042336
[BTC, BTG, ETH, KNC], 0.008709
[BTC, BTG, ETH, GVT], 0.001213795
[BTC, BTG, ETH, RLC], 0.018402061
[BTC, BTG, ETH, GNT], 0.0051861599999999996
[BTC, BTG, ETH, BLZ], 0.001323
[BTC, BTG, ETH, SNM], 0.02855286
[BTC, BTG, ETH, ONT], 0.06571866
[BTC, BTG, ETH, PPT], 0.0011119699999999999
[BTC, BTG, ETH, SNT], 0.07941336
[BTC, BTG, ETH, RDN], 0.01001472
[BTC, BTG, ETH, FUN], 0.11918991
[BTC, BTG, ETH, AST], 6.42E-6
[BTC, BTG, ETH, QKC], 0.1559655240909675
[BTC, BTG, ETH, QSP], 0.01451142
[BTC, BTG, ETH, ICN], NaN
[BTC, BTG, ETH, ETC], 0.15591414545626836
[BTC, BTG, ETH, MCO], 0.02722734
[BTC, BTG, ETH, NEO], 0.15597184400438324
[BTC, BTG, ETH, ZEC], 0.0017418129580482578
[BTC, BTG, ETH, REP], 0.001101804
[BTC, BTG, ETH, LRC], 0.03567
[BTC, BTG, ETH, ELF], 0.005475
[BTC, BTG, ETH, ADA], 0.15583887924448217
[BTC, BTG, ETH, ICX], 0.032965416
[BTC, BTG, ETH, REQ], 0.00299405
[BTC, BTG, ETH, MTH], 0.0057677100000000005
[BTC, BTG, ETH, XZC], 0.003082
[BTC, BTG, ETH, ZEN], 5.087059999999999E-4
[BTC, BTG, ETH, GXS], 0.01117326
[BTC, BTG, ETH, VET], 0.15605765759470394
[BTC, BTG, ETH, MTL], 0.14077530400000002
[BTC, BTG, ETH, PAX], NaN
[BTC, BTG, ETH, QLC], 0.00819983
[BTC, BTG, ETH, BNT], 0.0014292
[BTC, BTG, ETH, MDA], 0.0010526
[BTC, BTG, ETH, EDO], 5.32521E-4
[BTC, BTG, ETH, ADX], 0.0020706
[BTC, BTG, ETH, AMB], 0.0010681999999999998
[BTC, BTG, ETH, XRP], 0.04494597
[BTC, BTG, ETH, WPR], 0.1579749705882353
[BTC, BTG, ETH, TRX], 0.15571055242390078
[BTC, BTG, ETH, LSK], 0.0069905
[BTC, BTG, ETH, SYS], 0.09682740000000001
[BTC, BTG, ETH, LTC], 0.013631954435269307
[BTC, BTG, ETH, ENG], 0.025575999999999998
[BTC, BTG, ETH, ENJ], 0.0050041
[BTC, BTG, ETH, WAN], 0.055884168
[BTC, BTG, ETH, EVX], 0.021947360000000003
[BTC, BTG, ETH, OAX], 0.0014610200000000002
[BTC, BTG, ETH, NXS], 0.045870571000000006
[BTC, BTG, ETH, GRS], 0.00798399
[BTC, BTG, ETH, DLT], 0.00599872
[BTC, BTG, ETH, INS], 0.11942892799999999
[BTC, BTG, ETH, XLM], 0.1183676
[BTC, BTG, ETH, MFT], 0.15810414063777598
[BTC, BTG, ETH, AGI], 0.00133578
[BTC, BTG, ETH, MOD], NaN
[BTC, BTG, ETH, LUN], 0.008557977999999999
[BTC, BTG, ETH, BQX], 0.01637311
[BTC, BTG, ETH, EOS], 0.1557405297029703
[BTC, BTG, ETH, VIB], 0.06912846
[BTC, BTG, ETH, VIA], 0.002701743
[BTC, BTG, ETH, OST], 0.011793600000000001
[BTC, BTG, ETH, BRD], 0.01562982
[BTC, BTG, ETH, BAT], 0.15598284771461654
[BTC, BTG, ETH, ZIL], 0.15619910337243403
[BTC, BTG, ETH, XMR], 8.700789516085718E-4
[BTC, CND, ETH, SKY], 0.002881281885542168
[BTC, CND, ETH, NAS], 0.0028827070746426675
[BTC, CND, ETH, XEM], 0.0028813803624930644
[BTC, CND, ETH, NAV], 0.0028902936492027327
[BTC, CND, ETH, GTO], 0.0029024172572537257
[BTC, CND, ETH, WTC], 0.002879299260368318
[BTC, CND, ETH, XVG], 0.0028911152295697374
[BTC, CND, ETH, TNB], 0.0028978963306451606
[BTC, CND, ETH, DNT], 0.0028912969200544053
[BTC, CND, ETH, CDT], 0.002898366946624803
[BTC, CND, ETH, TNT], 0.0028841807969639467
[BTC, CND, ETH, DGD], 0.00288437607571195
[BTC, CND, ETH, SUB], NaN
[BTC, CND, ETH, ZRX], 0.0028803342424530086
[BTC, CND, ETH, BCD], 0.0028825936317991626
[BTC, CND, ETH, POA], 0.002873379854707617
[BTC, CND, ETH, KMD], 0.0028807198429544644
[BTC, CND, ETH, POE], 0.002900866282578875
[BTC, CND, ETH, OMG], 0.0028899557585139314
[BTC, CND, ETH, CMT], 0.0028758554658636862
[BTC, CND, ETH, HOT], 0.0029065320370370365
[BTC, CND, ETH], 0.0028725323431199996
[BTC, CND, ETH, CVC], 0.002882198035731346
[BTC, CND, ETH, BTG], 0.002881855871472984
[BTC, CND, ETH, ARK], 0.0028870382235123364
[BTC, CND, ETH, RCN], 8.880299999999999E-4
[BTC, CND, ETH, ARN], 0.0028818052208873105
[BTC, CND, ETH, KEY], 0.0029298928078817727
[BTC, CND, ETH, BTS], 0.002889956842239078
[BTC, CND, ETH, KNC], 0.0028768239540137956
[BTC, CND, ETH, GVT], 0.001213795
[BTC, CND, ETH, RLC], 0.0028923850111420616
[BTC, CND, ETH, GNT], 0.0028789938797629125
[BTC, CND, ETH, BLZ], 0.001323
[BTC, CND, ETH, SNM], 0.0028864002512132454
[BTC, CND, ETH, ONT], 0.002877194138214419
[BTC, CND, ETH, PPT], 0.0011119699999999999
[BTC, CND, ETH, SNT], 0.002885069820895522
[BTC, CND, ETH, RDN], 0.0028829744441305474
[BTC, CND, ETH, FUN], 0.0028945555480321622
[BTC, CND, ETH, AST], 6.42E-6
[BTC, CND, ETH, QKC], 0.0028784449492483613
[BTC, CND, ETH, QSP], 0.0028894914005299826
[BTC, CND, ETH, ICN], NaN
[BTC, CND, ETH, ETC], 0.002877496723206671
[BTC, CND, ETH, MCO], 0.0028848564160868823
[BTC, CND, ETH, NEO], 0.0028785615873512835
[BTC, CND, ETH, ZEC], 0.0017418129580482578
[BTC, CND, ETH, REP], 0.001101804
[BTC, CND, ETH, LRC], 0.0028846363089026247
[BTC, CND, ETH, ELF], 0.0028801762889059885
[BTC, CND, ETH, ADA], 0.0028761076364297836
[BTC, CND, ETH, ICX], 0.002879821326362957
[BTC, CND, ETH, REQ], 0.0028861341656281855
[BTC, CND, ETH, MTH], 0.0028902275923939538
[BTC, CND, ETH, XZC], 0.002878989608548973
[BTC, CND, ETH, ZEN], 5.087059999999999E-4
[BTC, CND, ETH, GXS], 0.0028769791976692065
[BTC, CND, ETH, VET], 0.0028801453328429565
[BTC, CND, ETH, MTL], 0.002888153512944273
[BTC, CND, ETH, PAX], NaN
[BTC, CND, ETH, QLC], 0.002892183605598496
[BTC, CND, ETH, BNT], 0.0014292
[BTC, CND, ETH, MDA], 0.0010526
[BTC, CND, ETH, EDO], 5.32521E-4
[BTC, CND, ETH, ADX], 0.0020706
[BTC, CND, ETH, AMB], 0.0010681999999999998
[BTC, CND, ETH, XRP], 0.00287410478631207
[BTC, CND, ETH, WPR], 0.0029155305882352938
[BTC, CND, ETH, TRX], 0.002873739281687872
[BTC, CND, ETH, LSK], 0.002883562051083591
[BTC, CND, ETH, SYS], 0.002890356936847339
[BTC, CND, ETH, LTC], 0.002875125371356496
[BTC, CND, ETH, ENG], 0.0028822318453750563
[BTC, CND, ETH, ENJ], 0.0028841962469435332
[BTC, CND, ETH, WAN], 0.0028907096797966955
[BTC, CND, ETH, EVX], 0.0028939143298912545
[BTC, CND, ETH, OAX], 0.0014610200000000002
[BTC, CND, ETH, NXS], 0.002893664108823529
[BTC, CND, ETH, GRS], 0.002878843674837811
[BTC, CND, ETH, DLT], 0.002891837416065709
[BTC, CND, ETH, INS], 0.0028886796536082473
[BTC, CND, ETH, XLM], 0.002878604327911515
[BTC, CND, ETH, MFT], 0.0029179145053147993
[BTC, CND, ETH, AGI], 0.00133578
[BTC, CND, ETH, MOD], NaN
[BTC, CND, ETH, LUN], 0.0028793386925653037
[BTC, CND, ETH, BQX], 0.0028872031171251105
[BTC, CND, ETH, EOS], 0.002874292531824611
[BTC, CND, ETH, VIB], 0.0028883526028467763
[BTC, CND, ETH, VIA], 0.002701743
[BTC, CND, ETH, OST], 0.002894791134406589
[BTC, CND, ETH, BRD], 0.002887972636229022
[BTC, CND, ETH, BAT], 0.002878764667963673
[BTC, CND, ETH, ZIL], 0.0028827558064516124
[BTC, CND, ETH, XMR], 8.700789516085718E-4
[BTC, ARK, ETH, SKY], 0.02628651280120482
[BTC, ARK, ETH, NAS], 0.01910856
[BTC, ARK, ETH, XEM], 0.026287411226188277
[BTC, ARK, ETH, NAV], 0.008820224
[BTC, ARK, ETH, GTO], 0.02442524
[BTC, ARK, ETH, WTC], 0.026268424913909266
[BTC, ARK, ETH, XVG], 0.026376224371931857
[BTC, ARK, ETH, TNB], 0.026438089717741937
[BTC, ARK, ETH, DNT], 0.006959580000000001
[BTC, ARK, ETH, CDT], 0.026442383241758245
[BTC, ARK, ETH, TNT], 0.02631296015180266
[BTC, ARK, ETH, DGD], 0.007315265999999999
[BTC, ARK, ETH, SUB], NaN
[BTC, ARK, ETH, ZRX], 0.006905240000000001
[BTC, ARK, ETH, BCD], 0.026298480125523015
[BTC, ARK, ETH, POA], 0.0049407800000000005
[BTC, ARK, ETH, KMD], 0.018832778
[BTC, ARK, ETH, POE], 0.026465185185185192
[BTC, ARK, ETH, OMG], 0.026365646284829722
[BTC, ARK, ETH, CMT], 0.0070590900000000005
[BTC, ARK, ETH, HOT], 0.026516875000000002
[BTC, ARK, ETH], 0.026206688970000003
[BTC, ARK, ETH, CVC], 0.010618190000000001
[BTC, ARK, ETH, BTG], 0.0031979260949982296
[BTC, ARK, ETH, CND], 0.026343324707969844
[BTC, ARK, ETH, RCN], 8.880299999999999E-4
[BTC, ARK, ETH, ARN], 0.026291287294571274
[BTC, ARK, ETH, KEY], 0.02673
[BTC, ARK, ETH, BTS], 0.02636565617187169
[BTC, ARK, ETH, KNC], 0.008709
[BTC, ARK, ETH, GVT], 0.001213795
[BTC, ARK, ETH, RLC], 0.018402061
[BTC, ARK, ETH, GNT], 0.0051861599999999996
[BTC, ARK, ETH, BLZ], 0.001323
[BTC, ARK, ETH, SNM], 0.026333208678275766
[BTC, ARK, ETH, ONT], 0.026249219462084427
[BTC, ARK, ETH, PPT], 0.0011119699999999999
[BTC, ARK, ETH, SNT], 0.02632107089552239
[BTC, ARK, ETH, RDN], 0.01001472
[BTC, ARK, ETH, FUN], 0.026407611087600508
[BTC, ARK, ETH, AST], 6.42E-6
[BTC, ARK, ETH, QKC], 0.026260630862135426
[BTC, ARK, ETH, QSP], 0.01451142
[BTC, ARK, ETH, ICN], NaN
[BTC, ARK, ETH, ETC], 0.026251980005685592
[BTC, ARK, ETH, MCO], 0.02631912396063126
[BTC, ARK, ETH, NEO], 0.026261694974953044
[BTC, ARK, ETH, ZEC], 0.0017418129580482578
[BTC, ARK, ETH, REP], 0.001101804
[BTC, ARK, ETH, LRC], 0.026317115878622465
[BTC, ARK, ETH, ELF], 0.005475
[BTC, ARK, ETH, ADA], 0.026239307088285226
[BTC, ARK, ETH, ICX], 0.026273187826736374
[BTC, ARK, ETH, REQ], 0.00299405
[BTC, ARK, ETH, MTH], 0.0057677100000000005
[BTC, ARK, ETH, XZC], 0.003082
[BTC, ARK, ETH, ZEN], 5.087059999999999E-4
[BTC, ARK, ETH, GXS], 0.01117326
[BTC, ARK, ETH, VET], 0.026276143802868707
[BTC, ARK, ETH, MTL], 0.026349204036858268
[BTC, ARK, ETH, PAX], NaN
[BTC, ARK, ETH, QLC], 0.00819983
[BTC, ARK, ETH, BNT], 0.0014292
[BTC, ARK, ETH, MDA], 0.0010526
[BTC, ARK, ETH, EDO], 5.32521E-4
[BTC, ARK, ETH, ADX], 0.0020706
[BTC, ARK, ETH, AMB], 0.0010681999999999998
[BTC, ARK, ETH, XRP], 0.026221034684768465
[BTC, ARK, ETH, WPR], 0.026598970588235297
[BTC, ARK, ETH, TRX], 0.026217700112739575
[BTC, ARK, ETH, LSK], 0.0069905
[BTC, ARK, ETH, SYS], 0.02636930631526604
[BTC, ARK, ETH, LTC], 0.013631954435269307
[BTC, ARK, ETH, ENG], 0.025575999999999998
[BTC, ARK, ETH, ENJ], 0.0050041
[BTC, ARK, ETH, WAN], 0.026372524459974588
[BTC, ARK, ETH, EVX], 0.021947360000000003
[BTC, ARK, ETH, OAX], 0.0014610200000000002
[BTC, ARK, ETH, NXS], 0.026399478308823533
[BTC, ARK, ETH, GRS], 0.00798399
[BTC, ARK, ETH, DLT], 0.00599872
[BTC, ARK, ETH, INS], 0.026354004123711344
[BTC, ARK, ETH, XLM], 0.026262084905660378
[BTC, ARK, ETH, MFT], 0.02662071954210957
[BTC, ARK, ETH, AGI], 0.00133578
[BTC, ARK, ETH, MOD], NaN
[BTC, ARK, ETH, LUN], 0.008557977999999999
[BTC, ARK, ETH, BQX], 0.01637311
[BTC, ARK, ETH, EOS], 0.026222747524752482
[BTC, ARK, ETH, VIB], 0.02635102037398828
[BTC, ARK, ETH, VIA], 0.002701743
[BTC, ARK, ETH, OST], 0.011793600000000001
[BTC, ARK, ETH, BRD], 0.01562982
[BTC, ARK, ETH, BAT], 0.026263547720130124
[BTC, ARK, ETH, ZIL], 0.026299959677419358
[BTC, ARK, ETH, XMR], 8.700789516085718E-4
[BTC, RCN, ETH, SKY], 0.007771178426204818
[BTC, RCN, ETH, NAS], 0.007775022339862361
[BTC, RCN, ETH, XEM], 0.007771444030885888
[BTC, RCN, ETH, NAV], 0.007795484282460136
[BTC, RCN, ETH, GTO], 0.007828183173119322
[BTC, RCN, ETH, WTC], 0.007765831037580475
[BTC, RCN, ETH, XVG], 0.007797700187698527
[BTC, RCN, ETH, TNB], 0.00781598966733871
[BTC, RCN, ETH, DNT], 0.006959580000000001
[BTC, RCN, ETH, CDT], 0.007817258977629513
[BTC, RCN, ETH, TNT], 0.00777899715370019
[BTC, RCN, ETH, DGD], 0.007315265999999999
[BTC, RCN, ETH, SUB], NaN
[BTC, RCN, ETH, ZRX], 0.006905240000000001
[BTC, RCN, ETH, BCD], 0.007774716370292886
[BTC, RCN, ETH, POA], 0.0049407800000000005
[BTC, RCN, ETH, KMD], 0.00776966252689136
[BTC, RCN, ETH, POE], 0.007824
[BTC, RCN, ETH, OMG], 0.007794572948916407
[BTC, RCN, ETH, CMT], 0.0070590900000000005
[BTC, RCN, ETH, HOT], 0.007839281249999998
[BTC, RCN, ETH], 0.007747579813499999
[BTC, RCN, ETH, CVC], 0.00777364939810834
[BTC, RCN, ETH, BTG], 0.0031979260949982296
[BTC, RCN, ETH, CND], 0.00778797393908029
[BTC, RCN, ETH, ARK], 0.0077867039912917265
[BTC, RCN, ETH, ARN], 0.007772589927232971
[BTC, RCN, ETH, KEY], 0.0079022881773399
[BTC, RCN, ETH, BTS], 0.007794575871858976
[BTC, RCN, ETH, KNC], 0.007759154826052184
[BTC, RCN, ETH, GVT], 0.001213795
[BTC, RCN, ETH, RLC], 0.007801124947771588
[BTC, RCN, ETH, GNT], 0.0051861599999999996
[BTC, RCN, ETH, BLZ], 0.001323
[BTC, RCN, ETH, SNM], 0.007784983300028547
[BTC, RCN, ETH, ONT], 0.007760153259245423
[BTC, RCN, ETH, PPT], 0.0011119699999999999
[BTC, RCN, ETH, SNT], 0.007781394962686567
[BTC, RCN, ETH, RDN], 0.007775743468887071
[BTC, RCN, ETH, FUN], 0.00780697915785019
[BTC, RCN, ETH, AST], 6.42E-6
[BTC, RCN, ETH, QKC], 0.0077635268533984315
[BTC, RCN, ETH, QSP], 0.007793320517224457
[BTC, RCN, ETH, ICN], NaN
[BTC, RCN, ETH, ETC], 0.007760969368899839
[BTC, RCN, ETH, MCO], 0.007780819383166468
[BTC, RCN, ETH, NEO], 0.0077638414409830925
[BTC, RCN, ETH, ZEC], 0.0017418129580482578
[BTC, RCN, ETH, REP], 0.001101804
[BTC, RCN, ETH, LRC], 0.007780225726499156
[BTC, RCN, ETH, ELF], 0.005475
[BTC, RCN, ETH, ADA], 0.007757222827734659
[BTC, RCN, ETH, ICX], 0.0077672391150112015
[BTC, RCN, ETH, REQ], 0.00299405
[BTC, RCN, ETH, MTH], 0.0057677100000000005
[BTC, RCN, ETH, XZC], 0.003082
[BTC, RCN, ETH, ZEN], 5.087059999999999E-4
[BTC, RCN, ETH, GXS], 0.007759573537651277
[BTC, RCN, ETH, VET], 0.007768113001103347
[BTC, RCN, ETH, MTL], 0.007789712066695918
[BTC, RCN, ETH, PAX], NaN
[BTC, RCN, ETH, QLC], 0.007800581731773553
[BTC, RCN, ETH, BNT], 0.0014292
[BTC, RCN, ETH, MDA], 0.0010526
[BTC, RCN, ETH, EDO], 5.32521E-4
[BTC, RCN, ETH, ADX], 0.0020706
[BTC, RCN, ETH, AMB], 0.0010681999999999998
[BTC, RCN, ETH, XRP], 0.007751820889901432
[BTC, RCN, ETH, WPR], 0.007863551470588235
[BTC, RCN, ETH, TRX], 0.007750835078112417
[BTC, RCN, ETH, LSK], 0.0069905
[BTC, RCN, ETH, SYS], 0.007795654977171013
[BTC, RCN, ETH, LTC], 0.0077545735357009106
[BTC, RCN, ETH, ENG], 0.00777374058695561
[BTC, RCN, ETH, ENJ], 0.0050041
[BTC, RCN, ETH, WAN], 0.00779660636912325
[BTC, RCN, ETH, EVX], 0.00780524971214475
[BTC, RCN, ETH, OAX], 0.0014610200000000002
[BTC, RCN, ETH, NXS], 0.007804574834558823
[BTC, RCN, ETH, GRS], 0.007764602266295119
[BTC, RCN, ETH, DLT], 0.00599872
[BTC, RCN, ETH, INS], 0.007791131134020619
[BTC, RCN, ETH, XLM], 0.00776395671763175
[BTC, RCN, ETH, MFT], 0.007869981193785774
[BTC, RCN, ETH, AGI], 0.00133578
[BTC, RCN, ETH, MOD], NaN
[BTC, RCN, ETH, LUN], 0.007765937391158739
[BTC, RCN, ETH, BQX], 0.007787148730035491
[BTC, RCN, ETH, EOS], 0.0077523272630834516
[BTC, RCN, ETH, VIB], 0.007790249037119732
[BTC, RCN, ETH, VIA], 0.002701743
[BTC, RCN, ETH, OST], 0.0078076145638337705
[BTC, RCN, ETH, BRD], 0.007789224219521223
[BTC, RCN, ETH, BAT], 0.007764389174851723
[BTC, RCN, ETH, ZIL], 0.007775153775659823
[BTC, RCN, ETH, XMR], 8.700789516085718E-4
[BTC, ARN, ETH, SKY], 0.032457402370481926
[BTC, ARN, ETH, NAS], 0.01910856
[BTC, ARN, ETH, XEM], 0.03245851170519696
[BTC, ARN, ETH, NAV], 0.008820224
[BTC, ARN, ETH, GTO], 0.02442524
[BTC, ARN, ETH, WTC], 0.03243506826171582
[BTC, ARN, ETH, XVG], 0.03256817417845799
[BTC, ARN, ETH, TNB], 0.03264456272177419
[BTC, ARN, ETH, DNT], 0.006959580000000001
[BTC, ARN, ETH, CDT], 0.03264986417189952
[BTC, ARN, ETH, TNT], 0.032490058368121445
[BTC, ARN, ETH, DGD], 0.007315265999999999
[BTC, ARN, ETH, SUB], NaN
[BTC, ARN, ETH, ZRX], 0.006905240000000001
[BTC, ARN, ETH, BCD], 0.032472179083682
[BTC, ARN, ETH, POA], 0.0049407800000000005
[BTC, ARN, ETH, KMD], 0.018832778
[BTC, ARN, ETH, POE], 0.03267801898491084
[BTC, ARN, ETH, OMG], 0.03255511283281733
[BTC, ARN, ETH, CMT], 0.0070590900000000005
[BTC, ARN, ETH, HOT], 0.03274184324074074
[BTC, ARN, ETH], 0.03235883949804
[BTC, ARN, ETH, CVC], 0.010618190000000001
[BTC, ARN, ETH, BTG], 0.0031979260949982296
[BTC, ARN, ETH, CND], 0.03252755115481295
[BTC, ARN, ETH, ARK], 0.03252224704208998
